Station,Route,Lanes,Count Date,Direction,TotalVehicles,Latitude,Longitude,Location 1
3311,I-81,4,07/11/2013,SOUTH,15379,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/12/2013,NORTH,19550,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/12/2013,SOUTH,18362,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/15/2013,NORTH,14175,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/15/2013,SOUTH,15162,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/16/2013,NORTH,13615,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/16/2013,SOUTH,13874,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/17/2013,NORTH,14398,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/17/2013,SOUTH,14187,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/18/2013,NORTH,16523,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/18/2013,SOUTH,15787,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/19/2013,NORTH,20070,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/19/2013,SOUTH,18924,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/22/2013,NORTH,14408,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/22/2013,SOUTH,15703,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/23/2013,NORTH,13737,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/23/2013,SOUTH,14063,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/24/2013,NORTH,14584,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/24/2013,SOUTH,14468,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/25/2013,NORTH,16488,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/25/2013,SOUTH,15516,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/26/2013,NORTH,20280,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/26/2013,SOUTH,18674,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/29/2013,NORTH,14494,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/29/2013,SOUTH,15370,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/30/2013,NORTH,13801,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/30/2013,SOUTH,13963,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/31/2013,NORTH,15088,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,07/31/2013,SOUTH,14643,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/01/2013,NORTH,17573,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/01/2013,SOUTH,16358,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/02/2013,NORTH,21587,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/02/2013,SOUTH,19873,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/05/2013,NORTH,17666,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/05/2013,SOUTH,16235,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/06/2013,NORTH,15034,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/06/2013,SOUTH,14789,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/07/2013,NORTH,15078,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/07/2013,SOUTH,15044,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/08/2013,NORTH,17072,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/08/2013,SOUTH,15855,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/09/2013,NORTH,20682,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/09/2013,SOUTH,18995,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/12/2013,NORTH,15357,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/12/2013,SOUTH,16765,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/13/2013,NORTH,14446,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/13/2013,SOUTH,14831,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/14/2013,NORTH,15151,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/14/2013,SOUTH,15309,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/15/2013,NORTH,17078,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/15/2013,SOUTH,16573,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/16/2013,NORTH,19008,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/16/2013,SOUTH,19659,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/19/2013,NORTH,16253,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/19/2013,SOUTH,16798,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/20/2013,NORTH,16077,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/20/2013,SOUTH,15936,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/21/2013,NORTH,17802,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/21/2013,SOUTH,16476,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/22/2013,NORTH,20253,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/22/2013,SOUTH,18438,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/23/2013,NORTH,24129,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/23/2013,SOUTH,21324,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/26/2013,NORTH,16955,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/26/2013,SOUTH,18093,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/27/2013,NORTH,15944,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/27/2013,SOUTH,16405,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/28/2013,NORTH,15739,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/28/2013,SOUTH,15711,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/29/2013,NORTH,19139,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/29/2013,SOUTH,17862,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/30/2013,NORTH,25006,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,08/30/2013,SOUTH,22177,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/02/2013,NORTH,16705,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/02/2013,SOUTH,21900,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/03/2013,NORTH,13986,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/03/2013,SOUTH,15746,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/04/2013,NORTH,12859,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/04/2013,SOUTH,13548,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/05/2013,NORTH,14113,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/05/2013,SOUTH,14038,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/06/2013,NORTH,16796,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/06/2013,SOUTH,16357,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/09/2013,NORTH,12758,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/09/2013,SOUTH,13447,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/10/2013,NORTH,12227,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/10/2013,SOUTH,12295,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/11/2013,NORTH,12622,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/11/2013,SOUTH,12725,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/12/2013,NORTH,14202,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/12/2013,SOUTH,13951,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/13/2013,NORTH,17772,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/13/2013,SOUTH,16052,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/16/2013,NORTH,12887,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/16/2013,SOUTH,13382,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/17/2013,NORTH,12920,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/17/2013,SOUTH,12980,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/18/2013,NORTH,13142,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/18/2013,SOUTH,13167,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/19/2013,NORTH,14281,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/19/2013,SOUTH,14123,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/20/2013,NORTH,18398,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/20/2013,SOUTH,17229,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/23/2013,NORTH,13475,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/23/2013,SOUTH,13725,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/24/2013,NORTH,12860,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/24/2013,SOUTH,13132,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/25/2013,NORTH,13476,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/25/2013,SOUTH,13589,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/26/2013,NORTH,14845,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/26/2013,SOUTH,14728,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/27/2013,NORTH,18943,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/27/2013,SOUTH,17570,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/30/2013,NORTH,13725,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,09/30/2013,SOUTH,13868,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/01/2013,NORTH,12928,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/01/2013,SOUTH,13295,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/02/2013,NORTH,13442,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/02/2013,SOUTH,13503,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/03/2013,NORTH,15037,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/03/2013,SOUTH,14804,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/04/2013,NORTH,19102,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/04/2013,SOUTH,17292,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/07/2013,NORTH,12645,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/07/2013,SOUTH,13175,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/08/2013,NORTH,12970,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/08/2013,SOUTH,13108,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/09/2013,NORTH,13682,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/09/2013,SOUTH,13693,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/10/2013,NORTH,15573,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/10/2013,SOUTH,16102,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/11/2013,NORTH,22151,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/11/2013,SOUTH,21881,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/14/2013,NORTH,18274,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/14/2013,SOUTH,18576,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/15/2013,NORTH,14514,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/15/2013,SOUTH,14863,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/16/2013,NORTH,13553,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/16/2013,SOUTH,14309,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/17/2013,NORTH,14546,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/17/2013,SOUTH,14802,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/18/2013,NORTH,17878,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/18/2013,SOUTH,18205,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/21/2013,NORTH,13480,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/21/2013,SOUTH,13775,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/22/2013,NORTH,12917,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/22/2013,SOUTH,12938,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/23/2013,NORTH,12654,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/23/2013,SOUTH,13038,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/24/2013,NORTH,13801,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/24/2013,SOUTH,14377,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/25/2013,NORTH,17770,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/25/2013,SOUTH,17299,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/28/2013,NORTH,12755,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/28/2013,SOUTH,13585,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/29/2013,NORTH,12387,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/29/2013,SOUTH,13141,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/30/2013,NORTH,12427,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/30/2013,SOUTH,13286,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/31/2013,NORTH,12225,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,10/31/2013,SOUTH,12950,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/01/2013,NORTH,17188,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/01/2013,SOUTH,16635,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/04/2013,NORTH,12356,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/04/2013,SOUTH,13061,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/05/2013,NORTH,11957,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/05/2013,SOUTH,12824,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/06/2013,NORTH,12562,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/06/2013,SOUTH,12876,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/07/2013,NORTH,13871,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/07/2013,SOUTH,14203,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/08/2013,NORTH,16671,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/08/2013,SOUTH,17993,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/11/2013,NORTH,14516,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/11/2013,SOUTH,14199,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/12/2013,NORTH,12072,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/12/2013,SOUTH,12442,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/13/2013,NORTH,12093,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/13/2013,SOUTH,12787,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/14/2013,NORTH,13210,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/14/2013,SOUTH,13470,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/15/2013,NORTH,15404,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/15/2013,SOUTH,17915,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/18/2013,NORTH,12431,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/18/2013,SOUTH,12719,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/19/2013,NORTH,11772,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/19/2013,SOUTH,11954,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/20/2013,NORTH,12199,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/20/2013,SOUTH,12502,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/21/2013,NORTH,13002,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/21/2013,SOUTH,13689,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/22/2013,NORTH,15225,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/22/2013,SOUTH,17056,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/25/2013,NORTH,12996,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/25/2013,SOUTH,13654,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/26/2013,NORTH,15672,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/26/2013,SOUTH,17389,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/27/2013,NORTH,15688,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/27/2013,SOUTH,15491,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/28/2013,NORTH,11970,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/28/2013,SOUTH,10942,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/29/2013,NORTH,12244,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,11/29/2013,SOUTH,12747,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/02/2013,NORTH,13670,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/02/2013,SOUTH,13618,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/03/2013,NORTH,12635,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/03/2013,SOUTH,12623,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/04/2013,NORTH,12123,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/04/2013,SOUTH,12310,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/05/2013,NORTH,12748,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/05/2013,SOUTH,12655,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/06/2013,NORTH,13509,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/06/2013,SOUTH,13470,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/09/2013,NORTH,11021,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/09/2013,SOUTH,11337,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/10/2013,NORTH,11405,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/10/2013,SOUTH,11597,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/11/2013,NORTH,11441,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/11/2013,SOUTH,11893,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/12/2013,NORTH,12652,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/12/2013,SOUTH,13018,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/13/2013,NORTH,14198,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/13/2013,SOUTH,15973,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/16/2013,NORTH,11365,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/16/2013,SOUTH,12053,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/17/2013,NORTH,10155,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/17/2013,SOUTH,10565,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/18/2013,NORTH,12069,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/18/2013,SOUTH,12486,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/19/2013,NORTH,13491,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/19/2013,SOUTH,14485,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/20/2013,NORTH,15766,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/20/2013,SOUTH,16083,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/23/2013,NORTH,14822,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/23/2013,SOUTH,13831,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/24/2013,NORTH,11485,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/24/2013,SOUTH,10923,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/25/2013,NORTH,7915,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/25/2013,SOUTH,8428,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/26/2013,NORTH,12868,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/26/2013,SOUTH,14974,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/27/2013,NORTH,15425,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/27/2013,SOUTH,17028,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/30/2013,NORTH,12763,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/30/2013,SOUTH,14325,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/31/2013,NORTH,10354,42.7904,-76.1252,"[42.7904, -76.1252]"
3311,I-81,4,12/31/2013,SOUTH,10771,42.7904,-76.1252,"[42.7904, -76.1252]"
6100,I-86,4,04/01/2013,EAST,3828,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/01/2013,WEST,4258,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/02/2013,EAST,3113,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/02/2013,WEST,3268,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/03/2013,EAST,3104,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/03/2013,WEST,3254,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/04/2013,EAST,3318,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/04/2013,WEST,3462,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/05/2013,EAST,3710,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/05/2013,WEST,3829,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/08/2013,EAST,2914,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/08/2013,WEST,2901,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/09/2013,EAST,3036,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/09/2013,WEST,2938,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/10/2013,EAST,3097,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/10/2013,WEST,3052,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/11/2013,EAST,3058,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/11/2013,WEST,3149,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/12/2013,EAST,3700,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/12/2013,WEST,3700,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/15/2013,EAST,3140,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/15/2013,WEST,3062,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/16/2013,EAST,3107,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/16/2013,WEST,2984,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/17/2013,EAST,3173,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/17/2013,WEST,3140,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/18/2013,EAST,3354,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/18/2013,WEST,3280,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/19/2013,EAST,3923,42.32903,-77.7374,"[42.32903, -77.7374]"
6100,I-86,4,04/19/2013,WEST,3951,42.32903,-77.7374,"[42.32903, -77.7374]"
